	feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
283	1842	1.0	0.41209635	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	MDCYDQJSITYWLE	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.6483854055404663	1	51	Polyketides	0.3709677419354839	Phloroglucinols	0.3387096774193548	Acyl phloroglucinols	0.3387096774193548
284	1843	28.0	0.28497294	ISDB	http://www.wikidata.org/entity/Q105027074	HEVXBOLFCZVDDG-IPSNTUJBSA-N	InChI=1S/C21H34O5/c1-11(22)21(26)18(25)10-15-13-9-17(24)16-8-12(23)4-6-19(16,2)14(13)5-7-20(15,21)3/h11-16,18,22-23,25-26H,4-10H2,1-3H3/t11-,12+,13+,14-,15-,16+,18-,19+,20-,21+/m0/s1	C[C@H](O)[C@@]1(O)[C@@H](O)C[C@H]2[C@@H]3CC(=O)[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	C21H34O5	nan	366.240624188	(3R,5S,8R,9S,10R,13S,14S,16S,17R)-3,16,17-trihydroxy-17-[(1S)-1-hydroxyethyl]-10,13-dimethyl-2,3,4,5,7,8,9,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-6-one	HEVXBOLFCZVDDG	Terpenoids	Steroids	Pregnane steroids	http://www.wikidata.org/entity/Q15542792	Castela polyandra	6128056.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Simaroubaceae']	['Unknown']	['Castela']	['Castela polyandra']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	3	7.639891624450684	1	536	Terpenoids	1.0	Steroids	1.0	Pregnane steroids	1.0
285	1844	2.0	0.3006716	ISDB	http://www.wikidata.org/entity/Q105302703	WDUNUSJSSNMPGY-YLKNCYKBSA-N	InChI=1S/C27H26O14/c1-39-16-8-13(30)18(20(33)10-2-4-12(29)5-3-10)23(36)19(16)25-26(24(37)22(35)17(9-28)40-25)41-27(38)11-6-14(31)21(34)15(32)7-11/h2-8,17,22,24-26,28-32,34-37H,9H2,1H3/t17?,22-,24?,25+,26+/m1/s1	COc1cc(O)c(C(=O)c2ccc(O)cc2)c(O)c1[C@@H]1OC(CO)[C@@H](O)C(O)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1	C27H26O14	nan	574.1322555119999	[(2S,3S,5S)-2-[2,4-dihydroxy-3-(4-hydroxybenzoyl)-6-methoxyphenyl]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 3,4,5-trihydroxybenzoate	WDUNUSJSSNMPGY	Polyketides	Phloroglucinols	Acyl phloroglucinols	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	['Mangifera']	['Mangifera indica']	8	3	10.702686309814453	1	51	Polyketides	0.3709677419354839	Phloroglucinols	0.3387096774193548	Acyl phloroglucinols	0.3387096774193548
286	1845	8.0	0.26648325	ISDB	http://www.wikidata.org/entity/Q105161035	MBYMHCHZLAJVRK-UHFFFAOYSA-N	InChI=1S/C24H34O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-18-21-19-17-20-22(25)23(21)24(26)27/h3-4,6-7,9-10,17,19-20,25H,2,5,8,11-16,18H2,1H3,(H,26,27)	CCC=CCC=CCC=CCCCCCCCc1cccc(O)c1C(=O)O	C24H34O3	nan	370.250794948	2-Heptadeca-8,11,14-trienyl-6-hydroxybenzoic acid	MBYMHCHZLAJVRK	Polyketides	Aromatic polyketides	Catechols with side chains	http://www.wikidata.org/entity/Q794969	Spondias mombin	317612.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Spondias']	['Spondias mombin']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	8.565933227539062	1	41	Terpenoids	0.5901639344262295	Aromatic polyketides	0.32786885245901637	Catechols with side chains	0.2786885245901639
287	1848	23.0	0.24811892	ISDB	http://www.wikidata.org/entity/Q105226734	QRXWQDFUTLGHRQ-UHFFFAOYSA-N	InChI=1S/C13H12O5/c1-16-10-7-11(17-2)9(5-6-14)13-8(10)3-4-12(15)18-13/h3-4,6-7H,5H2,1-2H3	COc1cc(OC)c2ccc(=O)oc2c1CC=O	C13H12O5	nan	248.068473484	2-(5,7-Dimethoxy-2-oxochromen-8-yl)acetaldehyde	QRXWQDFUTLGHRQ	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q15240537	Murraya alata	5233072.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Murraya']	['Murraya alata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	0	5.992475509643555	1	-1	nan	nan	nan	nan	nan	nan
288	1849	89.0	0.0	MS1_match	http://www.wikidata.org/entity/Q115947778	UNRUQXSWVRAKDG-UHFFFAOYSA-N	InChI=1S/C15H22O2/c1-14(2)7-4-8-15(3)10-6-5-9(11(10)14)12(16)13(15)17/h9-11H,4-8H2,1-3H3	CC1(C)CCCC2(C)C(=O)C(=O)C3CCC2C31	C15H22O2	pos_1_1proton1isopropanol	234.16197994400002	1,2-Longidione	UNRUQXSWVRAKDG	Terpenoids	Diterpenoids	nan	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	['Mangifera']	['Mangifera indica']	8	2	9.0	1	176	Fatty acids	0.7049180327868853	Diterpenoids	0.7377049180327869	Catechols with side chains	0.4262295081967213
289	1863	1.0	0.2156832	ISDB	http://www.wikidata.org/entity/Q110171100	SLLRESDHUAXTNB-UHFFFAOYSA-N	InChI=1S/C9H12O6S/c1-4-5(10)6(11)8(15-2)7(12)9(4)16(3,13)14/h10-12H,1-3H3	COc1c(O)c(O)c(C)c(S(C)(=O)=O)c1O	C9H12O6S	nan	248.035459104	3-Methoxy-6-methyl-5-(methylsulfonyl)benzene-1,2,4-triol	SLLRESDHUAXTNB	Polyketides	nan	nan	http://www.wikidata.org/entity/Q60520493	Aspergillus udagawae	5310655.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Aspergillus']	['Aspergillus udagawae']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	2.3627328872680664	1	1014	Polyketides	1.0	Coumarins	0.5	Isocoumarins	0.5
290	1865	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q369777	FBUKVWPVBMHYJY-UHFFFAOYSA-N	InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)	CCCCCCCCC(=O)O	C9H18O2	pos_1_minus1proton2sodium	158.130679816	Nonanoic acid	FBUKVWPVBMHYJY	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	2	7.0	1	5	Fatty acids	0.2413793103448276	Fatty Acids and Conjugates	0.16091954022988506	Dicarboxylic acids	0.11494252873563218
291	1866	40.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27160100	ZTMZUYHXZPUDRF-UHFFFAOYSA-N	InChI=1S/C17H24O3/c1-15(2,3)11-9-17(8-7-13(18)20-17)10-12(14(11)19)16(4,5)6/h9-10H,7-8H2,1-6H3	CC(C)(C)C1=CC2(C=C(C(C)(C)C)C1=O)CCC(=O)O2	C17H24O3	pos_1_1proton1methanol	276.17254462799997	7,9-Di-tert-butyl-1-oxaspiro[4.5]deca-6,9-diene-2,8-dione	ZTMZUYHXZPUDRF	Terpenoids	nan	nan	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	['Mangifera']	['Mangifera indica']	8	1	8.5	1	235	Terpenoids	1.0	Octadecanoids	1.0	Other Octadecanoids	1.0
292	1867	3.0	0.42415193	ISDB	http://www.wikidata.org/entity/Q27123547	OOXBEOHCOCMKAC-UTOQUPLUSA-N	InChI=1S/C21H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19-16-20(22)18-21(23)17-19/h2,4-5,7-8,16-18,22-23H,1,3,6,9-15H2/b5-4-,8-7-	C=CC/C=C\C/C=C\CCCCCCCc1cc(O)cc(O)c1	C21H30O2	nan	314.2245802	5-(Pentadeca-8,11,14-trien-1-yl)resorcinol	OOXBEOHCOCMKAC	Polyketides	Aromatic polyketides	Catechols with side chains	http://www.wikidata.org/entity/Q34007	Anacardium occidentale	999426.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Anacardium']	['Anacardium occidentale']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	0	7.69660758972168	1	-1	nan	nan	nan	nan	nan	nan
293	1869	2.0	0.21220846	ISDB	http://www.wikidata.org/entity/Q105031529	HOTHYRHJRPLTJS-MRXNPFEDSA-N	InChI=1S/C22H22O7/c1-11(2)16(25)8-14-18(28-4)9-19-20(21(14)26)15(10-23)22(29-19)13-6-5-12(24)7-17(13)27-3/h5-7,9-10,16,24-26H,1,8H2,2-4H3/t16-/m1/s1	C=C(C)[C@H](O)Cc1c(OC)cc2oc(-c3ccc(O)cc3OC)c(C=O)c2c1O	C22H22O7	nan	398.13655304400004	4-hydroxy-2-(4-hydroxy-2-methoxyphenyl)-5-[(2R)-2-hydroxy-3-methylbut-3-enyl]-6-methoxy-1-benzofuran-3-carbaldehyde	HOTHYRHJRPLTJS	Shikimates and Phenylpropanoids	Isoflavonoids	2-arylbenzofurans	http://www.wikidata.org/entity/Q15537103	Onobrychis ebenoides	3922571.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Hedysareae']	['Onobrychis']	['Onobrychis ebenoides']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	4.848834037780762	1	-1	nan	nan	nan	nan	nan	nan
294	187	1.0	0.6340082	ISDB	http://www.wikidata.org/entity/Q115946901	MLBWOYIGPAJIRN-UHFFFAOYSA-N	InChI=1S/C27H47O12P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(29)37-18-20(28)19-38-40(35,36)39-27-25(33)23(31)22(30)24(32)26(27)34/h3-4,6-7,9-10,20,22-28,30-34H,2,5,8,11-19H2,1H3,(H,35,36)	CCC=CCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O	C27H47O12P	nan	594.2805135739998	nan	MLBWOYIGPAJIRN	Fatty acids	Glycerophospholipids	Glycerophosphoinositols	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	2	7.536032676696777	1	74	Fatty acids	0.5	Glycerophospholipids	0.375	Glycerophosphoethanolamines	0.1875
295	1875	2.0	0.62600505	ISDB	http://www.wikidata.org/entity/Q104398949	KKOJENOIJUTRDK-FHILKHTASA-N	InChI=1S/C30H52O3/c1-22(13-9-15-24(3)21-31)11-8-12-23(2)14-10-16-26-29(6)19-18-27(32)28(4,5)25(29)17-20-30(26,7)33/h11,14-15,25-27,31-33H,8-10,12-13,16-21H2,1-7H3/b22-11+,23-14+,24-15+/t25-,26?,27-,29-,30+/m0/s1	C/C(=C\CC/C(C)=C/CC/C(C)=C/CCC1[C@](C)(O)CC[C@H]2C(C)(C)[C@@H](O)CC[C@]12C)CO	C30H52O3	nan	460.39164552399984	Myrrhanol A	KKOJENOIJUTRDK	Terpenoids	Triterpenoids	Polypodane triterpenoids	http://www.wikidata.org/entity/Q15543893	Commiphora mukul	7058218.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Burseraceae']	['Unknown']	['Commiphora']	['Commiphora mukul']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	2	8.50402021408081	1	30	Terpenoids	0.9090909090909091	Triterpenoids	0.7272727272727273	Cycloartane triterpenoids	0.5
296	1876	1.0	0.5835958	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	AOMUHOFOVNGZAN	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.334383249282837	1	763	nan	nan	nan	nan	nan	nan
297	1879	2.0	0.5112622	ISDB	http://www.wikidata.org/entity/Q115951918	RSKMBPSBOVLCHU-UHFFFAOYSA-N	InChI=1S/C21H34O5/c1-12(22)20(25)8-9-21(26)15-5-4-13-10-14(23)6-7-18(13,2)16(15)11-17(24)19(20,21)3/h4,12,14-17,22-26H,5-11H2,1-3H3	CC(O)C1(O)CCC2(O)C3CC=C4CC(O)CCC4(C)C3CC(O)C12C	C21H34O5	nan	366.240624188	17-(1-hydroxyethyl)-10,13-dimethyl-2,3,4,7,8,9,11,12,15,16-decahydro-1H-cyclopenta[a]phenanthrene-3,12,14,17-tetrol	RSKMBPSBOVLCHU	Terpenoids	Steroids	Pregnane steroids	http://www.wikidata.org/entity/Q15397088	Cynanchum japonicum	676264.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Apocynaceae']	['Asclepiadeae']	['Vincetoxicum']	['Vincetoxicum japonicum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.045048713684082	1	-1	nan	nan	nan	nan	nan	nan
298	1888	1.0	0.770745	ISDB	http://www.wikidata.org/entity/Q27088173	YAMUFBLWGFFICM-PTGWMXDISA-N	InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/b13-12-/t25-/m1/s1	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C26H52NO7P	nan	521.3481396340001	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	YAMUFBLWGFFICM	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	5.582980155944824	1	13	Fatty acids	0.2857142857142857	Glycerophospholipids	0.2857142857142857	Glycerophosphocholines	0.2857142857142857
299	1890	1.0|1.0|1.0|1.0|1.0	0.0|0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q105143424|http://www.wikidata.org/entity/Q10869283|http://www.wikidata.org/entity/Q81986438|http://www.wikidata.org/entity/Q115948359|http://www.wikidata.org/entity/Q105351447	KNHUHSLRIKTCIY-UHFFFAOYSA-N|BYCHQEILESTMQU-FMIVXFBMSA-N|UEEJDIUOCUCVHN-UHFFFAOYSA-N|RNLTZJIZBIPGAV-UHFFFAOYSA-N|YOPSRXYGWNFWSU-CDHOFQEASA-N	InChI=1S/C13H22O2/c1-9(14)5-6-11-10(2)12(15)7-8-13(11,3)4/h9,14H,5-8H2,1-4H3|InChI=1S/C13H22O2/c1-5-13(14)15-10-9-12(4)8-6-7-11(2)3/h7,9H,5-6,8,10H2,1-4H3/b12-9+|InChI=1S/C13H22O2/c1-9-7-11(15)8-13(3,4)12(9)6-5-10(2)14/h7,10,12,14H,5-6,8H2,1-4H3|InChI=1S/C14H22O2/c1-10(9-11(2)15)14-12(3,4)7-6-8-13(14,5)16-14/h9H,6-8H2,1-5H3|InChI=1S/C28H44O4/c1-25(2)22-10-9-21-20(26(22,3)14-13-23(25)30)12-16-27(4)19(11-15-28(21,27)5)18(8-7-17-29)24(31)32-6/h17-19,22-23,30H,7-16H2,1-6H3/t18-,19-,22-,23+,26+,27-,28+/m0/s1	CC1=C(CCC(C)O)C(C)(C)CCC1=O|CCC(=O)OC/C=C(\C)CCC=C(C)C|CC1=CC(=O)CC(C)(C)C1CCC(C)O|CC(=O)C=C(C)C12OC1(C)CCCC2(C)C|COC(=O)[C@@H](CCC=O)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC3	C13H22O2|C13H22O2|C13H22O2|C14H22O2|C28H44O4	pos_2MHCH3CN|pos_2MHCH3CN|pos_2MHCH3CN|pos_2MHNH3|pos_1_1proton1ammonium	210.16197994400002|210.16197994400002|210.16197994400002|222.16197994400002|444.3239598879999	2-Cyclohexen-1-one, 3-(3-hydroxybutyl)-2,4,4-trimethyl-|Geranyl propionate|4-(3-Hydroxybutyl)-3,5,5-trimethylcyclohex-2-en-1-one|4-(2,2,6-Trimethyl-7-oxabicyclo[4.1.0]heptan-1-yl)pent-3-en-2-one|methyl (2S)-2-[(3R,5R,10S,13S,14S,17S)-3-hydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-17-yl]-5-oxopentanoate	KNHUHSLRIKTCIY|BYCHQEILESTMQU|UEEJDIUOCUCVHN|RNLTZJIZBIPGAV|YOPSRXYGWNFWSU	Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids	Apocarotenoids|Monoterpenoids|Apocarotenoids|Apocarotenoids|Triterpenoids	Apocarotenoids (β-)|Acyclic monoterpenoids|Apocarotenoids(ε-)|Apocarotenoids (β-)|Lanostane, Tirucallane and Euphane triterpenoids	http://www.wikidata.org/entity/Q3919027|http://www.wikidata.org/entity/Q3919027|http://www.wikidata.org/entity/Q3919027|http://www.wikidata.org/entity/Q3919027|http://www.wikidata.org/entity/Q15477576	Mangifera indica|Mangifera indica|Mangifera indica|Mangifera indica|Ozoroa insignis	807634.0|807634.0|807634.0|807634.0|1083321.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Sapindales']|['Sapindales']|['Sapindales']|['Sapindales']|['Sapindales']	['Anacardiaceae']|['Anacardiaceae']|['Anacardiaceae']|['Anacardiaceae']|['Anacardiaceae']	['Unknown']|['Unknown']|['Unknown']|['Unknown']|['Unknown']	['Mangifera']|['Mangifera']|['Mangifera']|['Mangifera']|['Ozoroa']	['Mangifera indica']|['Mangifera indica']|['Mangifera indica']|['Mangifera indica']|['Ozoroa insignis']	nan|nan|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Sapindales']|['Sapindales']|['Sapindales']|['Sapindales']|['Sapindales']	['Anacardiaceae']|['Anacardiaceae']|['Anacardiaceae']|['Anacardiaceae']|['Anacardiaceae']	nan|nan|nan|nan|nan	nan|nan|nan|nan|nan	nan|nan|nan|nan|nan	6|6|6|6|6	1|1|1|1|1	6.5|6.5|6.5|6.5|6.5	1|1|1|1|1	41	Terpenoids	0.5901639344262295	Aromatic polyketides	0.32786885245901637	Catechols with side chains	0.2786885245901639
300	1896	1.0	0.43525285	ISDB	http://www.wikidata.org/entity/Q27134561	DTLDDZWHEMEXCO-ILYYIXHASA-N	InChI=1S/C33H28O19/c34-15-1-3-16(4-2-15)49-33-29(52-32(47)14-9-21(39)26(43)22(40)10-14)28(51-31(46)13-7-19(37)25(42)20(38)8-13)27(44)23(50-33)11-48-30(45)12-5-17(35)24(41)18(36)6-12/h1-10,23,27-29,33-44H,11H2/t23-,27-,28+,29-,33-/m1/s1	O=C(OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1O)c1cc(O)c(O)c(O)c1	C33H28O19	nan	728.122478676	hyemaloside A	DTLDDZWHEMEXCO	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Gallotannins	http://www.wikidata.org/entity/Q15360557	Eugenia hyemalis	630700.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Myrtales']	['Myrtaceae']	['Myrteae']	['Eugenia']	['Eugenia hyemalis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	5.741011619567871	1	51	Polyketides	0.3709677419354839	Phloroglucinols	0.3387096774193548	Acyl phloroglucinols	0.3387096774193548
301	1898	4.0	0.43689626	ISDB	http://www.wikidata.org/entity/Q105311934	WSLKVXXQIATOBK-CAOCKLPOSA-N	InChI=1S/C25H44O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-21-25(29)23(27)20-19-22(26)24(25)28/h9-10,19-20,22,24,26,28-29H,2-8,11-18,21H2,1H3/t22-,24+,25-/m0/s1	CCCCCCCCC=CCCCCCCCCC[C@]1(O)C(=O)C=C[C@H](O)[C@H]1O	C25H44O4	nan	408.32395988800005	(4S,5R,6R)-4,5,6-trihydroxy-6-nonadec-10-enylcyclohex-2-en-1-one	WSLKVXXQIATOBK	Polyketides	Miscellaneous polyketides	Miscellaneous polyketides	http://www.wikidata.org/entity/Q104384736	Pleiogynium timorense	405980.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Pleiogynium']	['Pleiogynium timoriense']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	3.2475850582122803	1	279	Polyketides	1.0	Miscellaneous polyketides	1.0	Miscellaneous polyketides	1.0
302	190	12.0	0.26525447	ISDB	http://www.wikidata.org/entity/Q527648	QUVGEKPNSCFQIR-UTOQUPLUSA-N	InChI=1S/C22H30O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-19-17-15-18-20(23)21(19)22(24)25/h2,4-5,7-8,15,17-18,23H,1,3,6,9-14,16H2,(H,24,25)/b5-4-,8-7-	C=CC/C=C\C/C=C\CCCCCCCc1cccc(O)c1C(=O)O	C22H30O3	nan	342.2194948199999	2-hydroxy-6-[(8Z,11Z)-pentadeca-8,11,14-trienyl]benzoic acid	QUVGEKPNSCFQIR	Polyketides	Aromatic polyketides	Catechols with side chains	http://www.wikidata.org/entity/Q34007	Anacardium occidentale	999426.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Anacardium']	['Anacardium occidentale']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	8.561017990112305	1	41	Terpenoids	0.5901639344262295	Aromatic polyketides	0.32786885245901637	Catechols with side chains	0.2786885245901639
303	1903	4.0	0.8480984	ISDB	http://www.wikidata.org/entity/Q105308926	WMZBYVNQADXHMK-RQXATKFSSA-N	InChI=1S/C21H22O8/c1-27-15-8-13(28-21-20(26)19(25)18(24)16(9-22)29-21)7-11-3-2-10-6-12(23)4-5-14(10)17(11)15/h2-8,16,18-26H,9H2,1H3/t16-,18-,19+,20-,21+/m1/s1	COc1cc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2ccc3cc(O)ccc3c12	C21H22O8	nan	402.1314676639998	(2R,3R,4S,5S,6R)-2-(7-hydroxy-4-methoxyphenanthren-2-yl)oxy-6-(hydroxymethyl)oxane-3,4,5-triol	WMZBYVNQADXHMK	Shikimates and Phenylpropanoids	Phenanthrenoids	Phenanthrenes	http://www.wikidata.org/entity/Q159003	Bletilla striata	147334.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Orchidaceae']	['Arethuseae']	['Bletilla']	['Bletilla striata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	8.892393589019775	1	55	Shikimates and Phenylpropanoids	0.9090909090909091	Flavonoids	0.8181818181818182	Phenanthrenes	0.6363636363636364
